NOT,"אזהרת תוכן // אזעקות, מלחמה חלמתי שהיה מטח כבד של רקטות על העיר שלי וכיפת ברזל לא הצליחה לעצור את הכל והן התחילו לנחות עלינו ואחת כמעט פגעה בי ונשכבתי על הרצפה ואמא שלי מעליי ובכיתי מפחד כל כך בחלום אני באמת מפחדת עכשיו קמתי רועדת"
NOT,@YairGolan1 רותי גולן בעלך פצוע ראש במצב קשה. גם בבית הוא משליט טרור. תגידי רותי מותר לך בכלל להביע דיעה. הבן זוג איבד כול קשר עם המציאות
NOT,ימח שמו של נתניהו כמה ישראלים הולכים ליסבול ☠☠☠ https://t.co/XE0nMQdYqG
NOT,"בשנים האחרונות הציעו לנו פוליטיקאים ""שמאל מעשי"", ""שמאל יהודי"", ""שמאל ציוני"", ""שמאל חברתי"", ""שמאל פטריוטי"" ו""שמאל לאומי"". את המעשי, היהודי, הציוני, החברתי, הפטריוטי והלאומי אין ספק שראינו. רק איפה השמאל? המאמר שלי בהארץ: https://t.co/Bk5BV7DlBf"
NOT,"@DzPrima @iris16571629 @ignis_fatum @MatanAlcalay לא מבקש לא להקיא ולא לחבק, את חוזרת להתייחס אליהם, הם לא מעניינים אותי בסיפור הזה. מעניין אותי מה המשטרה מסתירה מהציבור. בדיוק אירוע אל קיעאן. היום אנחנו יודעים שהמפכל *ידע* שאל קיעאן הוא *לא מחבל* ובכל זאת הפיץ את השקר והונה את הציבור רק כדי לכסתח את השוטר שהרג אותו. לא מעניין?"
NOT,@Remake_King איזה חמאר ערבי
NOT,"RT @tuvipollack: חמי נגע בנקודה הכי כואבת בנוגע לעיתונות בישראל: הכסף. המימון. אנחנו נשלטים בידי גופים צינים, אולטרה ימנים, רודפי בצע ובעלי…"
NOT,גלעד שרון על ביטול הפריימריז בליכוד: ''פיגוע נגד הליכוד. במה אנחנו שונים מכל מפלגות הדיקטטורה?'' https://t.co/NbAcnwawTC
NOT,RT @RotterNet: גלעד שרון על ביטול הפריימריז בליכוד: ''פיגוע נגד הליכוד. במה אנחנו שונים מכל מפלגות הדיקטטורה?'' https://t.co/NbAcnwawTC
NOT,"@sharmootot שלטי החוצות עם שמו ותמונתו של החלאה שניסה לרצוח את אשתו במצפה רמון, לאחר שהרכב שופטים גברי החליט שיש הצדקה לאסור את פרסום פרטיו כדי לא לפגוע במוניטין שלו"
NOT,"הסיבה לתצוגות הנפל האחרונות של מוחמד צלאח פשוטה מאוד, לפני 2 מחזורים הכנסתי אותו להרכב קבוצת הפנטזי שלי ומאז הכל היסטוריה."
NOT,"RT @zehavagalon: בשנים האחרונות הציעו לנו פוליטיקאים ""שמאל מעשי"", ""שמאל יהודי"", ""שמאל ציוני"", ""שמאל חברתי"", ""שמאל פטריוטי"" ו""שמאל לאומי"". א…"
NOT,"RT @KnessetT: ""פיגוע נגד @Likud_Party"" - כך מגדיר @gilad_sharon, בנו של ראש הממשלה לשעבר את ביטול הפריימריז: ""במה אנחנו שונים מכל מפלגות הד…"
NOT,@idokius @DovMorell @MargalitLenk לשרוף את הפטריארכיה https://t.co/Hld6PZBR14
NOT,@shako_shuk גברי רצח 👏👏👏👏👏
NOT,"@shimritmeir נו באמת. אין ספק שהאיראנים חותרים לנשק גרעיני ואין ספק שצריך לעשות הכל כדי למנוע את זה מהם. אבל החשש הוא לא מהשמדת ישראל. הם בחיים לא יתקפו בנשק גרעיני, זה יהיה גם הסוף שלהם. הם לא באמת רוצים להשמיד את ישראל, הם צריכים אותנו בתור אויב דמוני. הם שואפים לביסוס הגמוניה אזורית."
NOT,@Soloph0ne @netanyahu אתה בז לביבי מה יש לכם בעזה רק טרור
NOT,"@PATRIOT53857227 @brown_johnbrown @AmerAmer0609 משער שלמאות אם לא לאלפים. יש מי שיודע טוב ממני (@btselem?) האחים אל-כסבה קל למצוא דיווחים רק מכיוון שאת מוחמד רצח קצין בכיר שתועד יורה בנער בגבו, שיקר בנוגע לנסיבות הירי, וקודם לאחר מכן https://t.co/RUC2wfkvSn"
NOT,לא יודע אם סילבסטר היה אנטישמי אבל הוא היה דווקא אחלה חלוץ
NOT,"@mossi_raz ירדתי בעמוד שלך עד הסוף עברתי ציוץ, ציוץ ומעולם לא כתבת אפילו על גרגיר חול שערבי זרק על מתנחל, גם שהמקרה נגמר במוות. לסיכום פוזיציה מנחה את שתי התזות."
NOT,"דרישה אמריקנית אירופית לבחירות בשטחים הממשל החדש בארה""ב מתכוון לדרוש ממחמוד עבאס לקיים בחירות בשטחים, האיחוד האירופי כבר העביר דרישה דומה ליו""ר הרש""פ הכוללת עריכת בחירות גם ברצועת עזה. מחמוד עבאס מנסה להתחמק מהבחירות, בעבר הוא האשים את י / יוני בן-מנחם https://t.co/AhSR9Wtsdp"
NOT,"@GadiTaub1 לפחות הוא לא מאכזב ולא מפתיע. More of the same מיישר קו עם עוד טכנוקרטים צבאיים מהזן של בוגי, גולן, גנץ, חלוץ ואשכנזי הנוכל. כי זו האיכות שהמערכת הצבאית מספקת לנו בשני העשורים האחרונים. גנרלים בינוניים מינוס שבורחים ממגע, ""מכילים"" אירועי טרור ומלינים על כך שלציבור אין אמון בהם"
NOT,@TamirFNBR בוקר טוב ואם אתה תראה את הלייב של אוהד אתמול אתה תראה אותי נודר (עשיתי שם צחוקים רצח)
NOT,כל המבחן באנגלית כתבתי למה הפטריארכיה שמארי חיה בה היא זו שגרמה לה לרצוח את בעלה כי אני כזה פרוגרסיבי מגעיל 🙂👍🏻 כמו כן מי עושה מבחן בשמונה בבוקר מה דפוק איתכם
NOT,"כמה טינה ואיבה יש לי לסלאח, בשנייה ה-1 שאוכל אפטר ממנו. ימח שמו. הרסתי לעצמי את העונה בגלל פומו על עוכר ישראל עם שיער ערווה בראש. איפה הלכתתתתת תראה איזה שיער יפה יש לברונו, להארי קיין, מה אתה צריך את המכועררקר הזההההה איתךךךך היית 70k בלעדיו ממה פחדתתתתת יבן אדם איי איי אייי"
NOT,"@Rami_Neurav @uribreitman @EmilieMoatti תגובה של תינוק. ברור שאסור לו לגנוב או לאנוס באמריקה למרות שזו לא ארץ הקודש. האנלוגיה שאתה עושה בין סיוע למולדת (ע""י ריגול = עבירה על החוק) לבין אונס וגניבה מראה שהשיח שלכם באמת רדוד"
NOT,"במסגרת הפרק הרביעי בסדרה ששודר אתמול, סופר על הקמתו של ארגון חזבאללה, שנוסף על היותו ארגון טרור שם במשך שנים דגש מוצהר על פעילות פנים־מדינתית כאגודת צדקה ועזרה הדדית ברוח האסלאם. הקורונה הביאה אותו ואת תנועת חמאס בעזה ליישם באופן פעיל את אפיקי הצדקה. https://t.co/olxk2Y6RdM https://t.co/cfQ2uKCvuZ"
NOT,"לא פטריוטיות חסרה לשמאל ולא יהדות, חסר לו אומץ. לימין אין קושי להגן על המופרכות שבטענות, בשעה שבשמאל־מרכז מפחדים לומר ""כיבוש"". בנימין נתניהו צריך ללכת, זה ברור גם לגדולי תומכיו. אבל בדרך להבסתו — מחנה פוליטי שלם השיר את ערכיו, עד שלא זיהה עוד את עצמו. https://t.co/mdjXSWquht"
NOT,@liran__tamari וואו מי ישמע עצרו נערים לתשאול לכמה דקות! וואו ממש מאפיה ארגון פשע אנטישמי
NOT,"@yifator @AvishayBenHaim השמאל הפוסט ציוני מצביע למשותפת. מדובר ב-1-2 מנדטים שעושים הרבה רעש. מרצ, העבודה ומפלגות כמו יש עתיד וכחול לבן הן מפלגות ציוניות. אני מצביע עבודה כל חיי ואני ציוני. מדינת ישראל היא ביתו הלאומי של העם היהודי. עם שיוויון זכויות מלא כלפי מיעוטיה ברוח מגילת העצמאות."
NOT,@omeryankelevitc אני איתך שימי אלהם פססססס ענק בגלל שגנץ לא סיפק להם את הסחורה הוא נהיה אויב העם
NOT,"צבי יחזקאלי ל@YaaraZered @ZivMaor: ״מה שמפעילים עלינו חמאס והפלסטינים זה מלחמת תודעה. תראו כמה אנחנו סופרים מה העולם יגיד, איך העולם יגיב. השוטר שנתן את הנגיחה ברכב של אהוביה חתך את הענף עליו הוא יושב, הוא לא מבין עדיין מה הוא עשה. יש 1500 זריקות אבנים השנה ונפתח תיק אחד״"
NOT,@Idaneretz אז לאיזה עם שייך ערבי שסבא שלו נולד בחיפה? חייפאי?
NOT,@UranusNew חייבת לציין שהצחקת אותי רצח
NOT,"@liran__tamari אז הם לא נעצרו הם עוקבו יפייק ניוז תפסיקו לתמוך במחבלים, סנדק הוא מחבל, טרוריסט !"
NOT,"RT @IsraelGaley: צבי יחזקאלי ל@YaaraZered @ZivMaor: ״מה שמפעילים עלינו חמאס והפלסטינים זה מלחמת תודעה. תראו כמה אנחנו סופרים מה העולם יגיד,…"
NOT,"@MichaelKarmon @Roy_Iddan לא, אף אחד מהאנשים האלה לא עובד זר, גם מעולם לא היו. אתה מדגים בורות, טפשות חריגה בנוף ובעיקר משעשע. אגב, אני לא כתבתי דבר לחיוב או שלילה על הנתון, שיכול במקסימום להיות נטראלי. אתה בחרת לעשות מזה חגיגה באופן מוזר. ציוני עלק."
NOT,@BGolan @zehavagalon אין שום קמפיין הלבנה. אצלנו אין הנחת גזענות. ערבי שתומך בטרור להיכנס בו בכל הכח. ערבי שרוצה לחיות בשלום לתמוך בו ולעזור ככל האפשר. זה מאוד פשוט. השמאל לא מסוגל לומר את זה
NOT,@attaliami @pnina_katz צעיר פושע לאומני שטרם עמד על דעתו נהרג בתאונה... הופך לגיבור תרבות בחסות מנהיגים פוליטיים! כך מטפחים עוות ערכי היסטורי לדורות!
NOT,"@Yulesh לא יודע אם מעניינים או לא. טרוריסטים רוצים לייצר אווירת טרור. זה בסה""כ מטרה לא רעה מבחינתם."
NOT,"הגעתו של אדם שבגד במדינתו תמורת כסף, ולא עשה את זה לטובת מדינות אויב של ישראל רק כי הן לא הסכימו לשלם, וכמו כן - הגיע לפה כי זמנו הגיע, בלי שום קשר לנתניהו, זה בדיוק ה""שלום תמורת שלום"" של נתניהו, כשבפועל אנחנו פסיק בעסקאות נשק. אין מה להתגאות באף אחד מהם"
NOT,RT @DoctorJonnyg: @attaliami @pnina_katz צעיר פושע לאומני שטרם עמד על דעתו נהרג בתאונה... הופך לגיבור תרבות בחסות מנהיגים פוליטיים! כך מטפח…
NOT,@orinosh_ לא יודעת זה נראה מסובך גם אין לי מושג באיזה אפליקציה להשתמש ואני גם עצלנית רצח
NOT,מה זאת אומרת למה אני לא חוגג?? סילבסטר רצח אפרוחים בשואה. https://t.co/2TtMLpn5l5
NOT,"אני רואה את עצמי מקבל טלפון מיורגן קלופ: ""מוחמד סאלח עזב לברצלונה, בוא. מחכים לך במגרש"". https://t.co/MpLn9risrV"
NOT,@dany490 @dudiamsalem בור ועם הארץ... אינך יודע אז סתום... אנטי ציוני אנטישמי חסר רסן חינוך ורגש...בוש והיכלם!
NOT,@ZigdonL כלל לא מעניין אותי אם אדם הוא יהודי או ערבי ואני מעוניין במדינת כל אזרחיה מהירדן לים. נקודה.
NOT,@Hofmann43 לא נו. עכשיו יש איזו מוטציה הודית שמאיימת להשמיד פה את הבריטית.. זה הרי לא יפסק
NOT,"@fplhebrew אבל למה עוכר ישראל למה?? תראה כמה ישראלים שמחים בזכותו. תראה את הבת שלו, את האישה היפה שלו. נסיך אמיתי"
NOT,ריפ הצ'אלנג' שנפתח היום בדרגוןספיין מעצבן רצח למה אני צריכה לעשות אותו 16 פעמים למה
NOT,"יש מיליון מובטלים. יש עשרות-אלפי עסקים קטנים שקרסו. העו""סיות, הרופאות והאחיות נאלצות לעבוד בעומס מטורף. המורות והגננות מופקרות ללא חיסונים. ארגוני הפשע משתוללים ביישובים הערבים, בזמן שהמשטרה מעלימה עין. ברצועת עזה נמשך האסון ההומניטרי. והזרם הליברלי-ממלכתי? עוסק בעבודת אלילים. https://t.co/d4ai8kXWSz"
NOT,זהבה גלאון חסמה אותי. שוב מדובר בפוסטמה שמאלנית שצייצה כמו ימנית מסריחה. בהמה תזכורת: צייצה למען טרור הקורונה ונגד זכויות אדם איכס יא מגעילה
NOT,@Riklin10 @Orna12345678 הדבר היחיד שמעניין שם זה שהוא עשה הפרדה בין עזה והגדה ושמח לראות שאפילו השמאל לא רואה אותם כיישות אחת
NOT,@shaqued_morag מאישה שלא מזהה זורקי בקבוקי תבערה נגד יהודים כטרוריסטים אני לא מצפה להבין מה זה טרור נגד ילדים
NOT,"@AdamUSDFC @DFCgov @aviberkow45 @USEmbMorocco @Marocdiplo_EN אחי, בראבו על ההישג. כל הכבוד על הגרביים המיוחדות. הערה אחת, אף פעם אל תשב מול ערבי או מוסלמי ותפנה אליו את הנעל/סוליית הנעל."
NOT,"@zehavagalon הבריחה הגדולה משמאל היא בגלל אנשים כמוך, פעם היו מדברים בשמאל על עזרה סוציאלית הגנת האזרח טיפול בניצולי שואה, נשים מוכות ועוד, עד שהגיע היותר מדי חביבות וליקוק והיותר מדי פלסטיני שבכם מאשר המדינה שלכם האזרחים הישראלים. והתוצאה באה מהר מאוד ."
NOT,@BonehElad @LiberalRiWo באמת מה קורה עם עזה? יש שם עוד אנשים או שכןלם נכחדו?
NOT,@rubi77121651 @YairGolan1 הוא אנטישמי
NOT,@rubi77121651 @YairGolan1 ימח שמו
NOT,@avivH30 מטורף אביב אהבתי רצח אני גם רוצה לעשות עכשיו
NOT,@Roy_Iddan תאמין לי מדינה מטורללת מובטל אומר ילה נרצח יהודי נקבל משכורת של מנכ״ל נשמין בכלא הישראלי מים חמים 24/7 מי אמר שלא שווה להיות מחבל בחסות מדינת ישראל . אנשי ימין אל תשכחו לרוץ לאולפנים ולהגיד נרדוף את הרוצחים חבורה של אפסים
NOT,@ElizaStanlen בהוללל די נמאסו רצח
NOT,"מי יכול להסביר לי, אבל בצורה לא גזענית או פוגענית (כי זה יש מספיק), למה בעצם הערים שבהן יש רוב חרדי או ערבי אדומות באופן די קבוע? מה קורה בקהילות האלה שלא קורה בשאר הארץ?"
NOT,"המפה הפוליטית החדשה של השמאל מרכז. מפלגות שתומכות בהקמת מדינה פלסטינית, חלוקת ירושלים, מסירת הריבונות בהר הבית ונסיגה מהגבול המזרחי בבקעת הירדן. האם נשמע על תוכניות מעשיות רציניות לשמירה על ביטחון ישראל נוכח תקדים רצועת עזה שבה הוקמה מדינת טרור אחרי הנסיגה ממנה? https://t.co/B50qIN0DcX"
NOT,"תמיד הייתה עויינות כלפי איראן בעזה, אפילו בשורות חמאס, שזרועה הצבאית מוכנה לקבל בשמחה סיוע מהמשטר האיראני. חמאס הסונית לא רוצה לראות השפעה של הרפובליקה האסלאמית השיעית של איראן בתוך הרצועה. כשפעילי ג'האד אסלאמי המזוהים יותר עם איראן הניפו שלטים של ח'אמנהאי הם חטפו מכות... https://t.co/P8YqsEJyfC"
NOT,@ElizaStanlen דללדלדלדר זה הדדי רצח . או היה הדדי 😭
NOT,RT @Yehuda_liber: אלה שתי בקבוקי תבערה שערבים משייח גראח זרקו לאחרונה על בית יהודי בשכונה בניסיון לשרוף אותו על יושביו . שמעתם על זה משהו…
NOT,כולכם מבינים שאדובי פלאש ימות מחר
NOT,@froike2 @Syechimovich רצח שעושים לאורלי?איפה אנחנו?שתסתכל על שאשא.עשתה אותו דבר אך בתבונה ובאלגנטיות ותחכום.אני לא אגן עליה.
NOT,"@DramaSkills @avi07325462 אחרי בקשת וקבלת התמיכה של רע''מ ועבאס, האיסלמיסטים שהפכו ליקירי הליכוד (קראת את השבחים של דיסטל אטבאריאן ל-''ערבי הטוב''?) תמורת תמורה נאותה, כמובן (הכרה בכפר הבדואים) הליכוד יתקשה להצהיר על טיבי ועאודה כאויבי המדינה."
NOT,"@LeoraLev אם כך, השוטרים צריכים לעמוד לדין. עם זאת יש לי אפס סימפטיה למחבל שניסה לרצוח פלסטינים בזריקות אבנים (אם הזה אכן המצב) ונהרג בעצמו"
NOT,"@BenCaspit לא אבידה גדולה,היה רמטכ""ל כושל,חצי עוטף עזה נשרפה בגללו,בטרור הבלונים"
NOT,"רצח אסתר הורגן ז""ל | האלמן, בנימין הורגן: ""עברו עלינו ימים שאי אפשר להגדיר אותם - אני חי בעולם מקביל - מצטער שגם כשהערכתי אותה בחיה זה נראה לי לא מספיק"" #כנסת_הבוקר עם @moran_ynet https://t.co/aQD2cl5XfI"
NOT,"@NZenziper זה יקרה למרות כל השונאים והנשמות הטובות,רואים ערבי יוצא להם כל הגזענות"
NOT,@roysharon11 צהל מטפל רק בפעילות טרור לא בפעילות אזרחית . ורוב הסכסוכים ביוש הם אזרחיים שאמורים להיות בטיפול משטרה ולא צבא ..
NOT,@yuvharpaz @Meir_Rubin ותראו את זה - ישראל ממש מייבאת את הוירוס במטוסים. חולה אחד במטוס יכול להשמיד חצי מטוס: https://t.co/7i68P3QNIJ
NOT,@YairGolan1 יאיר גולן אתה עבדו הנרצע של הפדופיל המושחת. אתה אויב העם ושונא הארץ. צבוע מקסימום.
NOT,@rabinyoli @dafriccsiccuwu @korkinet4 @HatulShelShrek @M1G3L2 @Nakniki1 @steven_dogg @d3pressedkitten @nanythefuk @ItaySharf3 @liiiiiiigad זה חרא רצח נווווו זה הישנים הטוביםםםםם אוףףףףףף
NOT,@Riklin10 @Orna12345678 לא! אבל מסתבר שגם לך ולאיש שאתה תומך אין! האיש שבנה התנחלויות מוותר על סיפוח ומסכים על 2 מדינות לשני עמים ובשביל מה? בשביל ללבוש גלביה בדובאי🤦🏻‍♂️ אין בניה ב״ים כבר כמה זמן?התנחלויות? מיטוט שלטון חמאס?כסף לחמאס! המשנה המדינית שלך הפכה להיות כ.כ.כ ריקלין=מדינת ת״א
NOT,@Mintjul81420404 @avi07325462 יתקשו אבל ינסו. יעשו הבחנה בין 'ערבים טובים' לבין 'ערבים תומכי טרור'.
NOT,@GadiTaub1 חולה נפש אנטישמי
NOT,RT @chaimlevinson: מבאס רצח. עיתונאי גדול https://t.co/JDyQ0qHT7z
NOT,"@Israel_katz השמאל עוכר ישראל במלוא מובן המילה במיטבו.מצידו שימותו,שיחלו,שבתי החולים יקרסו, שהכלכלה תתרסק, שהסגרים ייפרצו ולא יצליחו,שהתלמידים יידבקו וידביקו,שגנץ ישכב על מה שבא לו,שאלי אבידר לא יתחסן,שיתפרו תיקים,שיעברו עבירות בנייה,שפרקליט מדינה יילבש חוטיני מנומר שיתעמרו בחרדים רק לא ביבי!"
NOT,"@YairGolan1 והמיליארדים של הפדופיל הגדול חברך הטוב? יאיר גולן הוא דוגמה מזוקקת לשמאל הישראל שכל מה שהוא לא עצמם הם חייבים לגדוע ולהרוס. אויב העם, שונא הארץ מרעיל בארות, כל דקה שהבן אדם הזה פועל באידיאולגיה שלו זה נזק לעם ישראל. תחזור לפדופיל שלך תחזור. צבוע."
NOT,המורדים החות'ים בתימן משרתים את האג'נדה של איראן וחמאס: לא נשחרר את הטייסים הסעודים השבויים שבידינו אלא אחרי שחרור עשרות פעילי חמאס שנעצרו בסעודיה. https://t.co/P6XqNJf3c0
NOT,"הבעייה שלי במותו של אהוביה סנדק ז""ל, האם היינו חייבים לחכות שנער גבעות ימות? כדי שנבין שהיחס של ימ""ר ש""י לא טוב ולא בסדר? מעבר לשם הרע שיש לנערי הגבעות, הם החלוצים של ימינו לדעתי. הם עושים את מה שנכון לדעתם זו כבר מעלה גדולה, מיישבים ושומרים על ארץ ישראל השלמה ולומדים שם תורה."
NOT,"@ayeletlash9 גם אבא של שלהבת פס נפגע טרור,גם אותו עצרו,נחשי על מה ?! זה שרודפים אחריך לא אומר שאתה לא אשם,ב90% מהמקרים זה בדיוק להפך. ונחשי מה...פתאום כשאני חושב על זה...מעולם לא עצרו אותי משטרה,מעולם לא זימנו אותי לחקירה,מעולם לא הוציאו לי צו הרחקה,מענין למה..?!"
NOT,תמונות נוספות של השלטים הקרועים ברצועת עזה. #Gaza https://t.co/k3RJ5IlIFb
NOT,"כך מאמנים לוחמי יחידת המסתערבים דובדבן כל יחידה בצהל שמגיעה לעשות קו בשטחים: ברקע: שורת תקריות וסרטונים לא טובים ששיאם בלוחם גולני שהודח לאחר שלא הסתער על מחבל, ושיח ברשתות החברתיות על הוראות הפתיחה באש בשטחים ועל ״פחד״ ממצ״ח והפצ״ר. הנה הכתבה ששידרנו אמש: https://t.co/dn45K5akeu"
NOT,"@Shaike23 @shimritmeir @SaraHaetzniCohe ואם נמשיך להתנחל נאבד שליטה על המאורעות. וזה בכלל זה משנה מה יהיה מעבר לגדר: מדינה אוטונומיה או כיבוש ישראלי הדוק. נעשה ספגטי באוכלוסיה (דוקטרינת גוש אמונים) נגמור בדרום אפריקה, ככה פשוט"
NOT,"@omeryankelevitc לא מכיר את העשייה הפוליטית שלך, אבל מכיוון שמדובר בתקופה כל כך קצרה, ובעיקר בעייתית לבא בה לידי ביטוי, גם לא חושב שיש למישהו כלים לשפוט אותך על זה, לטוב ולרע. מאידך, רצח האופי שעושים לך , פוליטיקאים ועיתונאים, כל כך לא ראוי, וכל כך נמוך !! קשה להם עם זה שאישה, חרדית, ויפה.."
NOT,RT @Ido89209450: @zehavagalon תביאי ציטוטים חרטטנית לא היה ולא נברא כן כשערבי ישראל שמקבל מאזרחי ישראל את משכורתו מבקר מחבלים הוא תומך טר…
NOT,@hgkkuh כי את רוצה מדינה אחת עם רוב ערבי? זה החזון הציוני שלך?
NOT,"חיכינו שנה שלמה לשער הכי לאומני ומטורלל של @IsraelHayomHeb ל-2020, ואני שמח לעדכן שיש לנו זוכה. כל היופי הזה כולל בונוס - 4 טורי טרללת של מיטב הלאומנים הפסיכים שיש. אז חזרת אידה נודל, חזרת נתן שרנסקי, הסכם השלום עם מצרים, יום העצמאות ה-50 - זוזו הצידה, מר מרגל חזר הביתה https://t.co/i4eMDyUvEV"
NOT,"@Shutup100000 איזה מזל שהזכרת לי להודות לנתניהו שהכיר בשתי מדינות לשני עמים, שחרר מחבלים באלפים, כרת ברית עם חמאס ושילם ומשלם להם פרוטקשיין, מסר את עיר הקודש חברון ו-13% משטחי יו""ש. הצביע בעד ותמך בהחרבת גוש קטיף וצפון השומרון בכל ההצבעות הקובעות ושיקר בנוגע לכך. יש עוד. שמחתי לעזור לך."
NOT,"@yuvalSH_7 @ayeletlash9 כן כן. מיעוט קטן שכל יום עושה את זה. במשך שנים. אגב, אתה מסכים אם כך שאהוביה סנדק היה מחבל?"
NOT,@shalevra לא הבנת. גם אין סיכוי שתביני. כשהשנאה מכתיבה את הדרך אין סיכוי להבין שום דבר. רק כשנתניהו ימות תתחילי להבין דברים והאסימונים יתחילו לרדת לך. עד אז תמשיכי להיות שבויה בכת השטן שלו. מעולה!
NOT,להפסיק לשלם מ׳ס על רצח של הרייך ה 33 שואה מדינה של הרייך https://t.co/VgtH8oPTCg
NOT,"קל להגיד מבחוץ, אבל זו התחלה. איזנקוט כותב בצורה ברורה מאוד את האינטרס הישראלי: צריך לנהל מו""מ עם חמאס ולהגיע איתם להסכם. זה טוב לביטחון וזה טוב לשלום בינתיים במחנה הליברלי, 3 רמטכ""לים לא יכולים לאתגר מדיניות בטחונית של ביבי ואדלסון שכוללת צעקות 'שואה!!!' בזמן שמתחת סוגרים דילים https://t.co/KKYLqXjeQV"
NOT,@whntfbfi @chaimlevinson כשפלסטיני זורק אבן הוא מחבל. כשנער גבעות זורק אבן הוא צדיק.
NOT,"@Kobaiko @ayeletlash9 אם אני אציע אםרטהייד על כל הערבים כי יש קצת טמבלים מהם שעושים פיגועים זה יהיה אפרטהייד, מול יהודים ביו""ש זה לא? וכן, אם אהוביה סנדק זרק אבנים הוא היה קצת מחבל ואם היו יורים עחיו בשעת מעשה לא הייתי מתלונן על אכיפה בררנית"
NOT,"@GellerIsaac @lvKGbdj5MuxCQZM אגב, במקרה שחס ושלום אמות בפיגוע, אנא דאגו לכך שיפנו על שמי התנחלות!"
NOT,"רה""מ הפלסטיני מוחמד שתאייה: - מדינות אירופה צריכות להפציר במתנחלים עם דרכונים אירופיים לצאת מהשטחים ולהפסיק להעניק להם שירותים קונסולריים בתל-אביב - אוניברסיטאות העולם צריכות להחרים את אוניברסיטת אריאל ולסמן מוצרי התנחלויות - המפלגות הישראליות מגנץ לגדעון סער תומכות בהתנחלויות"
NOT,"נוער הגבעות הם טרוריסטים, כל מי שמשתמש באלימות כמו אבנים וכדומה משני הצדדים הוא טרוריסט. חבל שאוכפים רק צד אחד."
NOT,@yonibmen זה רק כדי לזכות באהדה ולהראות את הממלכה בצד ישראל והם בצד פלסטין
NOT,@galberger אין עם פלסטיני.
NOT,"RT @galberger: רה""מ הפלסטיני מוחמד שתאייה: - מדינות אירופה צריכות להפציר במתנחלים עם דרכונים אירופיים לצאת מהשטחים ולהפסיק להעניק להם שירו…"
NOT,"@chaimlevinson חוץ מזה שהם משלמים לפי רציחות, ובנט משלם לסייע למשפחה שבנה נהרג, בלי לרצוח אף אחד בדרך. חוץ מזה - בדיוק אותו דבר."
NOT,@GadotRivi @stein_aviv אני כלל לא מדבר על שנות הבנייה של המדינה. אני עוסק בניסיון להבין את מהלך הדיכוי מאז מהפך 77. אם יש לך זמן לשרוף עליי יש כמה דברים שהעלו לרשת שמסבירים. למשל זה https://t.co/OtmFxwo79q או זה https://t.co/M2cd3Vw2Fg
NOT,"רצח אסתר הורגן ז""ל | האלמן, בנימין הורגן, שוחח עם @moran_ynet על קמפיין גיוס המונים להקמת פארק לזכרה: ""כולם צריכים להירתם - כל מי שרוצה לקחת חלק בפארק הנצחה שיהיה פתוח לכל מי שירצה לבוא"" #כנסת_הבוקר https://t.co/X26XjJxbHA"
NOT,RT @OrHeller: כך מאמנים לוחמי יחידת המסתערבים דובדבן כל יחידה בצהל שמגיעה לעשות קו בשטחים: ברקע: שורת תקריות וסרטונים לא טובים ששיאם בלוחם…
NOT,קצת ארוך אבל מי שרוצה להבין את האבסורד שבמקום שממשלת ישראל תילחם באמת בכספי טרור היא עושה כל שביכולתה שהכספים ימשיכו לזרום למחבלים רוצחי ילדינו. https://t.co/s29ARkMioO
NOT,@LeoraLev @brown_johnbrown לא ראיתי את המגזר קופץ בשבועות שבהם נהרגו נערים הרבה פחות יהודיים עקב טענה תיאורטית שהם זרקו אבנים (או במקרים פחות תיאורטיים שבהם הם נהרגו כי התפלקה לטייס פצצה). ברור שהמקרה צריך להחקר ושאם המשטרה גרמה לזה הם צריכים לתת את הדין. אבל משום מה זה לא ברור לכולם כשהנער הוא פלסטיני
NOT,"@brown_johnbrown פיגועי טרור, הם פתאום אלו שמבצעים פיגועים כלפי האוכלוסיה שלרוב היא התוקפת (הפלסטינים). מעבר לכך שהיקפי התופעה של יידוי אבנים בצד הישראלי זניחה ביחס לצד הפלסטיני ומעבר לכך, שכפי שאמרתי, אכיפת החוק על ישראלים נתונה למשטרה (בעקבות דוח שמגר). כך שלהצביע על סיבה אחת זו סתם רדידות."
NOT,"@whntfbfi @chaimlevinson אף אחד לא שטף לי את המוח, אני מכיר גם את הימין וגם את השמאל. עכשיו לענות על שאלה אחת, איך פלסטיני זורק אבנים הוא מחבל ואת הלילה יבלה במעצר לעומת מתנחל זורק אבנים, להלן נוער גבעות, ימשיך בחייו כאילו לא קרה מאומה."
NOT,@brown_johnbrown בין זה לבין אפרטהייד מכוון המרחק גדול; בין זה לבין רצח המרחק גדול אף יותר. חבל להטיח ביטויים חסרי תוחלת שפוגעים בשיח ולא מאפשרים לדון בבעיות האמיתיות.
NOT,@AnimeMarioGuy משחק טוב אבל הארצ'וויל מעצבן רצח
NOT,"RT @gilru: חיכינו שנה שלמה לשער הכי לאומני ומטורלל של @IsraelHayomHeb ל-2020, ואני שמח לעדכן שיש לנו זוכה. כל היופי הזה כולל בונוס - 4 טורי…"
